N,P,K,temperature,humidity,ph,rainfall,previous_crop,farm_size_hectares,current_crop
21.767512546609595,21.543580880170556,21.314913130368677,14.643117351791796,67.77737997639214,6.685653135570395,34.2871508809707,Wheat,0.54,Mustard
24.582577418400156,34.052794229862926,21.095921936159122,18.81905617709226,52.43119864790594,6.245352351671607,48.92519571089049,Maize,0.64,Mustard
32.922652883118225,77.64118557807117,24.321693392332023,25.415620359499663,62.64393727372035,6.21429757215958,74.50804183795108,Rice,0.27,MungBean
29.023336393865282,38.23922501224962,37.42307392326089,15.985830193754005,54.01404218495023,6.546475578132421,27.868806594879707,Maize,0.34,Mustard
26.4069625586432,62.686726273194814,16.144974678945196,28.92073218890566,51.059763564466415,6.36439716374882,86.82071222099295,Wheat,0.44,MungBean
76.4240786078063,49.40039025533952,25.81317645382459,33.39445955089583,60.371171247037,7.494819436681483,223.14965069377558,Rice,0.47,Maize
27.869910531805388,35.324779587717735,86.72218477224429,17.839503579037633,47.75086618829674,7.489490809083206,42.120910153085184,Maize,0.27,Chickpea
78.92299470712224,55.23291578352975,50.88400303380131,32.07290753685405,79.94068761566578,6.917140554379363,293.538174170924,Wheat,0.44,Sugarcane
21.54585259473325,61.52061692120598,17.300851036619605,28.34726729254638,59.17587971667288,5.736287094047652,89.5571352164502,Wheat,0.84,MungBean
75.77041223051805,51.760252400614675,54.02472951677807,30.86205738345113,71.57588572943077,5.918997352685202,271.3029402503036,Maize,0.39,Rice
76.04116001386159,51.393434263310056,25.8168964999389,33.577407135091526,75.37113732338253,6.158153139780573,291.4883457342971,Rice,0.46,Maize
78.45381597094817,50.32546982564852,55.43970788014792,31.62425399830316,75.88641242727901,5.793397234491429,206.09235759146756,Maize,0.51,Rice
23.38006545601769,38.15018855244284,22.69715942974068,19.747627530549043,67.54631244001459,6.413569441501845,44.072298471563094,Maize,0.36,Mustard
76.29831139279726,58.28957354782151,32.98179460056769,31.111691034808775,75.80639169220147,6.899486243201903,254.44958950759948,Rice,0.3,Maize
25.723032858742418,69.35411008235545,16.482631669480863,26.756630641893434,54.58035742506665,5.764452172501974,61.079418912655925,Wheat,0.76,PigeonPeas
88.9509608393585,42.06581237896197,37.468014788379364,12.018436581769762,65.41091366666619,7.278392902566571,26.20994202475635,Rice,0.47,Wheat
26.971508384720806,43.07125103338081,72.42280175001845,15.681176224454184,44.53559810587401,7.424563149455727,21.17320338889897,Millet,0.13,Chickpea
77.41989783279922,46.80601304777155,45.52119844409646,31.254654225480394,70.11002395799139,6.732689353280885,295.10553930489465,Wheat,0.88,Sugarcane
28.005612988546034,36.258096950283594,71.04973912499088,14.06531719913973,44.42700373475002,7.411781776526796,40.764179829455884,Maize,0.76,Chickpea
74.28208866179142,58.11358427381543,49.73066116036147,29.827966460502427,72.26181264146456,7.158750476717694,230.20774772309,Wheat,1.94,Sugarcane
87.02733997313524,51.281414286968484,27.285126999269025,15.470889787149321,72.88724969400853,7.24946246355659,36.88822896542319,Maize,0.57,Wheat
37.41884609638622,70.5860685867982,18.591745414322773,27.001429259252365,58.12193146660241,6.113569991405424,60.38271651506862,Rice,0.34,PigeonPeas
84.83448703617587,57.45202432662573,32.51554359753696,18.489493573586117,74.01337134762832,6.999366807038193,12.153448893843324,Rice,0.24,Wheat
94.43551873260384,57.02993357273597,26.32252943114969,29.361980393529123,69.38368208668403,6.786140319922254,202.09720419323668,Rice,0.99,Maize
22.56032646624866,66.11893872497728,24.028774321708713,28.97514839867537,63.139981920714455,6.162524840308253,85.66475514116073,Rice,1.85,PigeonPeas
28.32875878398322,75.10307389191824,23.50617134129802,29.227155178724914,60.438003521024335,5.954445453139245,75.41251717168758,Rice,1.58,MungBean
70.1897446653721,56.07620254339547,49.34678914644058,28.175727884128626,74.8840345478054,7.131214625397316,263.2481747427322,Wheat,0.41,Sugarcane
74.05778827984344,49.75112656351968,45.98635451886457,32.483675863429035,71.03532885355865,6.10608378092102,261.2700575805184,Wheat,0.94,Sugarcane
29.765789966179696,33.06979692129585,73.10977605666682,19.090322901313925,55.3362179180398,7.80314196527232,11.181869125035684,Millet,0.13,Chickpea
28.60399778379053,30.7822585424465,89.6155927891026,17.12275073114577,40.04768411872523,7.21052276505427,43.36023581660059,Maize,0.23,Chickpea
78.4318929914016,50.37092608972227,26.21332805551524,13.113050422043681,73.48512825885079,7.067552095076265,25.12594284314821,Rice,0.85,Wheat
83.26190810907244,46.286817601331144,35.08088563717686,30.67853420658389,68.73767202910479,6.96273548319194,207.82202484287222,Wheat,1.62,Maize
23.375761493890607,68.80900518170617,16.8950383669471,29.254860631703046,64.38651363153106,5.58905418421393,97.7093098006155,Wheat,0.13,PigeonPeas
34.49082772253581,23.715052440639237,35.24345130364271,12.357214984728547,61.34110329431686,6.477198176214476,31.39247323794759,Wheat,8.01,Mustard
72.90703185578326,39.27219361349968,53.72624835454049,30.962948688071407,79.57998014501084,6.595096990974634,271.35234196486186,Fallow,0.37,Rice
27.268273592239385,43.58650889174729,81.44798314338286,12.456250195464005,43.98703715701911,7.481503102652132,17.302350772050133,Maize,0.41,Chickpea
19.39647254019587,48.28310018845987,83.20780388813208,19.528882525490424,55.96260907327341,7.460901614891229,48.636337573838695,Millet,0.56,Chickpea
94.40852743718672,53.88667120550298,37.015423108613845,33.447471085639165,71.4218591147433,6.986451858583165,274.8412465730971,Rice,7.46,Maize
85.05063683800826,44.93726012674365,55.42057742423759,33.77313186642911,80.34048294097997,6.6645536750689995,246.21825763660894,Maize,0.11,Rice
87.46248049919457,52.510134691567885,32.20028758539271,17.54937536839011,62.885609351418104,6.459340702161694,27.87193191387307,Rice,0.86,Wheat
93.59037461762755,59.96417892369895,32.75723509477668,15.162515592690847,74.98442709733868,6.631693573829795,29.413713074170627,Rice,1.03,Wheat
32.19024970403957,22.877273682658338,25.356472699491274,14.964912247902255,69.59730034032052,6.0577272880950614,18.39464574085595,Wheat,0.81,Mustard
20.08541827180311,42.823042915937414,82.05119970241189,19.59346019025205,51.321392548524926,7.325567421682337,34.00391758496713,Millet,0.72,Chickpea
25.63393347117563,71.91412136557769,20.896880976454973,25.18934374696537,69.31176591361766,6.424321655452383,71.61781959394736,Wheat,0.34,PigeonPeas
87.19913724528948,59.31212067210471,24.35243583590966,16.78069357274041,65.241338059691,7.124704636931598,42.95353624555671,Maize,0.75,Wheat
29.11414679817356,33.28128952868271,71.26684264172772,13.358934272043978,40.99578940170009,7.6730714925071535,47.86705456551835,Maize,0.64,Chickpea
74.05620869382801,44.764982060105076,59.72515813291342,33.48451561785289,73.05522226319461,6.000661558129671,276.8204095162363,Maize,1.82,Rice
90.93380596718286,58.41580698048929,31.569081613526812,32.339750235166335,78.61312318144272,6.475815194614476,232.66369329384042,Rice,1.18,Maize
75.62355627996818,53.292706461582085,58.175799636128204,31.63859182227486,87.11812598550998,7.465253489862152,222.6852886974267,Wheat,0.7,Sugarcane
18.28059748403287,33.35311298230725,87.15642846806169,15.615775398349129,40.09238004918732,7.643262998974978,24.567776855153998,Millet,0.25,Chickpea
24.46011569967672,45.42914609120282,78.32364477159035,19.11539275526787,43.178717893735126,7.583559056246786,28.425058691306063,Maize,0.23,Chickpea
36.592043028844145,25.15425739546999,31.661580773765298,11.049224611655251,51.22597976501669,6.320349777559809,17.25788347970283,Wheat,0.91,Mustard
86.84918010676735,53.69643016998027,30.20076743178661,30.733872094879768,61.015693032758726,6.521277033326952,244.6944937241209,Wheat,0.91,Maize
85.83285169104552,48.67796765371995,54.79540992951968,33.6660461904748,70.25619096552349,6.419061258095616,273.1860127389678,Wheat,0.88,Sugarcane
70.30804294231197,59.62907751228137,53.57730954315423,32.63213396552759,83.98210586278785,6.999333323255167,223.41006288352528,Wheat,0.78,Sugarcane
80.90252091157146,58.164522680467954,49.09059459442982,29.274086074451777,86.69077641459715,6.7056441199808425,218.8058930130315,Maize,0.36,Rice
70.74401574242117,40.05303140811924,47.90803871433028,34.29484263968889,74.0127448141773,5.7124436932385745,255.48942236172073,Maize,0.55,Rice
25.17052782255407,74.88207352813677,23.481922722914792,27.80573716992961,51.9346855795396,5.605739951911224,71.5777456587879,Rice,0.44,MungBean
75.95270570323487,46.988478213410815,58.132742778316114,31.586166754947108,82.4689366255037,5.859215342920282,223.69064038664058,Maize,0.69,Rice
89.22882088573834,41.59879647716949,49.18789206589237,30.692280964403047,81.44750315844325,5.601584417124106,290.3957812996902,Wheat,5.47,Rice
83.08186392763596,43.49595209011645,32.99194019324952,12.524145999354122,78.64619010721829,6.681149083053082,22.20433230563333,Rice,0.43,Wheat
79.97258830826235,49.70164098914474,26.63081151502915,32.798431503358174,68.18066084021945,6.8248882510662945,254.0794621946238,Rice,0.76,Maize
27.2716542035438,23.9782489794137,36.03066441237112,15.910210606093461,58.81848207159531,6.489864458371374,23.610373468726674,Maize,0.68,Mustard
26.45641941933285,64.58587679693034,15.503253613736549,28.40198880619529,54.052473876411206,6.468859482013441,68.65773616321039,Wheat,0.74,MungBean
80.99300696109529,49.663267124806644,36.79643175963375,32.632549018258885,78.57551273600588,7.43589646878388,208.397921289023,Rice,0.28,Maize
74.98632717602501,59.14171718832213,48.12283255537537,33.606190043333015,87.36473099524751,5.788433788136662,232.68078716766297,Maize,0.63,Rice
34.57315748776982,66.57051534085205,18.119357851043667,25.148847043646636,57.75677224936664,5.663001710748559,65.45991569492085,Rice,0.19,PigeonPeas
19.267145609813692,47.321721197592,86.37232113694992,16.264407303134853,46.47669700440342,7.028673394873714,23.50146009866052,Maize,5.84,Chickpea
34.87397081195428,63.52356826737475,17.930906552893845,26.9525462132126,52.044490977001615,5.8823990011328275,99.1301353797542,Wheat,0.71,MungBean
33.605843010388575,61.26388305855583,16.52043795248162,29.793817668691247,56.184109398188674,5.664438170709543,65.55499538563136,Wheat,0.19,MungBean
34.63661853097021,79.0881670746414,16.661613713553795,28.445976737476343,60.68712731473343,6.476040433162022,67.04911011816174,Wheat,0.82,PigeonPeas
73.3244386187705,55.544040469886504,43.02122646899023,32.43207478878746,77.85212805645443,6.536476365660888,227.606319446312,Wheat,1.84,Rice
38.4760500883644,76.61915833138096,19.83905991825626,27.89200396248238,50.517403630033414,5.750647698299371,99.84524990684295,Wheat,0.75,PigeonPeas
80.62666823293841,41.431913078451494,54.92066404158096,34.25383735351411,71.9900888321472,6.942429446160373,295.06516876437604,Rice,0.22,Sugarcane
74.17054751262418,36.75937230619966,41.246004862481385,33.1641020008772,88.57959286116082,6.191947019900962,283.3899296755742,Fallow,0.21,Rice
33.91422184582238,60.09417333702871,15.216376071592402,27.100268302299998,57.404872734816756,6.4385293890326025,75.50920475384024,Wheat,8.87,MungBean
93.83940048845155,56.30447845756002,20.887221851942282,10.780306615569655,75.92964841837161,6.55122000005148,48.89637661966074,Rice,0.6,Wheat
39.09752038135741,70.384823642365,15.191327591146083,29.936533673082202,56.32156045986289,5.596776664308271,57.41889291971696,Wheat,0.43,MungBean
21.493617797610128,26.62009396905328,24.804871903668328,17.485205802693706,69.85740439230352,6.516537384514511,35.469354584772574,Wheat,0.48,Mustard
35.20451785055759,69.21671956773922,24.0827412115025,26.300057649361424,50.039106053213594,6.081822012736164,70.51635670938002,Wheat,0.78,PigeonPeas
34.445179831401944,76.54549395231733,19.890773300637647,25.856514738202666,60.100455963551894,5.901906032019708,94.3070804367969,Wheat,0.87,PigeonPeas
82.26503075487504,40.01664676454496,36.74067057134685,33.30202848079688,72.3081060449633,6.432083095722187,223.02961924442621,Wheat,0.75,Maize
34.59085975770435,73.0201698424665,18.138761845276974,29.529376109262184,52.45537721962909,5.678360010122145,74.43258476993047,Rice,0.31,MungBean
22.532722054677944,71.16663471896108,15.877511352061703,27.67770536231915,55.8769754650975,6.462736731908589,76.36869948428864,Wheat,0.52,PigeonPeas
102.24872927012962,45.63158515226867,39.57371359158067,19.162492828905137,67.37825727567329,7.35549765981323,12.047551145373848,PigeonPeas,0.83,Wheat
93.28039887149458,40.023798060533075,37.774736652415854,17.02611768329183,77.43966650930871,6.513307128316104,37.60443689327526,Rice,0.45,Wheat
23.189777203984665,39.442068565541675,76.64310615022183,12.241863920028653,58.42088425036274,7.532698541052207,27.009107997512057,Maize,0.15,Chickpea
33.7732397795926,27.378876166503304,37.51442360161316,13.699533216371044,55.37748437895276,6.062966896699851,23.60714952243991,Maize,4.09,Mustard
76.63981237056873,44.81345410781068,35.839720773428795,18.866621919401467,78.78425893056267,7.315481184608594,11.288421691665063,Rice,0.82,Wheat
29.20651335597345,60.5133782652995,17.277328190175858,28.081954981750386,66.1059601357301,5.639376802109153,92.5067724508753,Wheat,0.78,MungBean
35.88515069910966,28.172690131673683,33.11978621463611,11.913150371453325,58.24352866181245,6.293421571214964,45.7540731882331,Maize,0.6,Mustard
20.17061607578268,35.60920982838245,34.22533022243242,16.636471642448708,67.26479450430769,6.5540851676336285,41.40383596748223,Maize,0.85,Mustard
39.860431100804284,23.919411066174824,30.185182516532947,14.906108249133291,58.41502160938795,6.102292508833271,42.8837451454907,Wheat,0.35,Mustard
21.94066337809478,23.66169612135821,39.88431504224255,11.881858029074074,69.00044070069782,6.827947808027872,43.98470333118944,Wheat,0.26,Mustard
28.265322160120135,21.895720577190637,30.046264458905696,17.642430219077795,56.804735290760696,6.718289762607329,24.043817986089884,Wheat,0.14,Mustard
22.186878609863296,76.98891865346891,20.11197739768948,25.51348241516223,69.6584733335071,5.523767291006807,67.16503561746197,Rice,0.27,MungBean
28.706335035117366,33.46740308760977,80.20515068574527,18.147830747591982,42.82884558173653,7.275972609770988,49.590372846505126,Millet,0.35,Chickpea
31.69504067678532,31.902841647915103,37.64626211374804,16.47242052987415,53.202027665656175,6.719129808167325,36.17807270119705,Maize,0.81,Mustard
76.75809452791134,56.1125961721036,58.64294006674831,31.377437005856038,72.27280234904708,6.384096856116836,255.50290199817923,Wheat,1.05,Rice
91.48451758954963,48.51241021788331,27.723827321913884,16.719348170414577,68.61455893987335,7.441330511823887,23.38399928005068,MungBean,16.44,Wheat
81.19837024989441,59.4928196034471,26.136158208922865,13.47795446778143,63.856741540316335,6.29166477233962,34.74665728848111,Rice,0.12,Wheat
20.813556173795003,68.86757194517072,21.983620739421934,28.461957010735276,50.73301673542511,5.842862329654986,82.38502417031631,Rice,0.68,MungBean
29.000555147622165,35.78099055308621,36.8683927388644,10.601369605034282,54.360846645034556,6.599116956626943,22.160291173111798,Wheat,4.22,Mustard
80.78275080143155,52.94245677592788,23.77693251574458,13.55649711485153,72.38519850371361,6.881032853271626,35.85437694384426,Rice,0.37,Wheat
19.659669024477704,42.10854985234347,81.44027816160597,10.175947371000886,41.68937995724845,7.52988569109182,39.15356076220668,Millet,0.16,Chickpea
74.49666855275339,43.66318708116547,40.49245771073255,29.912792025054568,74.07219313413104,6.715489346179412,212.40515118850348,Wheat,1.11,Sugarcane
36.539089701833845,21.346895531242684,24.619790836606764,19.03667049464864,65.97472760367368,6.43937139946698,21.920044166634995,Wheat,0.65,Mustard
39.00598488085325,79.10084109251348,16.11662758232264,29.2722676870312,55.91743341952912,6.25747211831307,57.230029125699104,Rice,7.56,MungBean
16.95901605389587,47.97621348280981,70.13852268665971,14.562599814418475,44.892216292233414,7.668956928493663,24.682458687428834,Millet,0.41,Chickpea
84.97547318329255,47.76171588524095,37.180422510384616,11.15889484304312,69.6535498910506,6.8161028731580995,25.469625245336932,Rice,0.77,Wheat
25.7955024921226,47.896443818400996,77.82046523092072,18.817343243819018,48.653614155715275,7.814999018243857,44.16149771754819,Maize,0.12,Chickpea
101.66193651328237,50.469373368584485,26.41598986659652,16.807400392534056,71.16496312177829,7.39799940874456,44.24299254961403,PigeonPeas,0.45,Wheat
23.111152948106366,70.75758787912683,15.61935555793172,25.2383696744405,58.944407304787006,6.472434895856219,92.13127238433842,Rice,0.5,MungBean
29.39507080651922,44.001094437902296,74.7529765975987,18.169431024626277,47.052733904822894,7.0514502053782975,24.309051478993233,Maize,1.72,Chickpea
24.62030092743747,25.790693497757175,31.494144345868172,17.269689770833363,65.05703501961143,6.797980473946595,28.473461617052166,Wheat,0.45,Mustard
80.31037136958224,55.7554550177713,42.50493294027546,32.284180805956225,81.0418323998371,5.684412318148547,244.3158770277077,Wheat,0.69,Rice
78.02689168293333,59.30586425292478,46.57546747732877,32.78850250155268,80.27925304382046,7.772583617554644,281.81752856724904,Rice,0.64,Sugarcane
30.5849994330838,70.30545414780842,15.992466224169204,29.810279395750264,64.44325045424893,5.819519979997042,77.44385215969501,Wheat,0.48,MungBean
29.518715948571483,26.709410562814117,22.95583399676744,17.36539272315754,53.76597908464956,6.173278642858177,34.28017717080944,Maize,0.89,Mustard
29.980927038771497,75.84182769305525,24.230704480724008,27.390710677140945,57.319251799935905,6.4652489559968185,62.36277564724736,Rice,1.97,MungBean
34.77165542858276,75.22542077697791,18.704787122478038,27.712754977119086,63.73723477677213,6.371271953958051,74.55977380645237,Rice,0.34,MungBean
36.43118260298361,38.07061397674311,39.493139008666475,17.67142920789109,63.414982204288876,6.663092926826201,14.278516700851416,Wheat,0.76,Mustard
86.34294300369982,49.567896504523276,55.27436286631205,34.167548022341904,76.95315871245428,6.6550739893423385,211.7924433580675,Rice,1.54,Sugarcane
26.483867831224927,37.79453127802561,86.44840148004359,19.786575605210775,53.104422101427886,7.289794748803248,13.430325220943304,Millet,0.18,Chickpea
25.477307314564868,29.3261969923785,23.91319769017261,17.415155787733624,60.93757546032954,6.863515361061399,45.695666974673,Maize,0.47,Mustard
21.257403782134865,37.04189127426397,79.69632522142514,10.331623680145375,45.02697929478394,7.447265136499146,28.716263330899302,Maize,0.52,Chickpea
92.55147538719814,47.63366998774358,35.04312872647941,28.99662483699162,65.76317093290132,7.233417880063946,275.9893432413561,Wheat,0.89,Maize
93.84655072445804,57.05929282158054,23.219624018896464,15.714633726204767,61.534102934697465,7.0792197293577095,33.75918051110368,Rice,0.78,Wheat
25.824487346618408,78.64267548522481,23.676989463601856,26.347186403917235,67.94090795714345,6.191208330140547,69.96319565811831,Wheat,1.43,PigeonPeas
93.85501740090545,54.52661457107395,28.227375741100083,30.822197007253404,68.02751643205951,7.121045429300896,249.38850281633853,Wheat,0.23,Maize
78.0435338653545,48.61744142077896,51.71062825505663,34.086166162378696,80.83719372530123,6.511816835405523,244.3512290200992,Wheat,0.84,Sugarcane
28.723653565930345,78.52677985678291,20.166084034759585,26.254519338015296,65.92738970429524,5.895937235372866,82.37353241638831,Rice,0.77,MungBean
34.28980102426438,23.14189006310746,33.37336988866794,16.386379077115034,61.39667738308905,6.622813140186305,31.42853360007387,Maize,9.26,Mustard
26.290025932721377,25.94244963938373,29.90118150754128,18.410159871103044,62.959815723444336,6.348529475969645,32.469244353749716,Wheat,0.7,Mustard
71.50987690090766,50.95071271992359,40.25131511810565,34.52730324331941,76.14697752599191,7.364682068223985,298.00650397902825,Rice,0.64,Sugarcane
20.48991634595324,43.054952174942855,75.40164858468964,15.090869581448697,46.57679119181606,7.4239214098016255,23.18932120162909,Millet,0.22,Chickpea
71.83657871661728,54.221265206973044,51.099789637949954,30.306744776109305,86.57453515031051,5.665724638313878,251.9225396834543,Maize,0.29,Rice
36.81201574493046,75.83034778459738,17.261846272460485,28.213849144655548,51.75261184972907,5.659529999306043,87.62758484812412,Wheat,0.63,PigeonPeas
84.01441668408108,50.99211408563285,24.219171675369928,34.5949924744703,75.55933248946492,7.076886088609689,284.02667805650486,Wheat,0.97,Maize
33.39457156708434,35.704087776480975,24.12122502113698,19.042815931644984,53.90266181238616,6.35428039651452,48.967253327506356,Wheat,0.18,Mustard
104.83139327627383,51.1457557207457,35.28407116650655,11.094790086253916,63.62956083893858,6.0047264003892,47.72008994180607,MungBean,0.4,Wheat
30.723767700841126,65.40262164615383,23.713439593596277,27.36784972410471,65.05029631618923,5.989327712602911,51.85667968470278,Rice,8.27,PigeonPeas
72.30081095778421,56.8635647058979,45.36087160442629,31.788473827206946,73.10319294055364,6.583251650232162,287.14550714655905,Maize,9.4,Rice
71.98126227889634,59.30609329697211,55.84274968115224,34.82083045021203,89.73503535661935,6.102020826713261,267.9728392583604,Wheat,0.59,Sugarcane
24.323852681945276,66.1425714722011,19.645628638353955,26.451219613835228,65.45803707672314,5.955100854499237,88.63879994438113,Rice,0.34,PigeonPeas
23.320750558234145,68.49039942302484,16.89310164277014,25.28584418439394,52.099899824796715,5.740728914984699,54.55579354209893,Wheat,0.31,PigeonPeas
29.038066962386843,66.23097250900169,22.583658201863734,25.414192851624147,66.56333911245191,6.328572321396347,55.29698225094926,Wheat,0.78,PigeonPeas
77.82971018952384,41.419215692560776,22.127151963272237,18.793866619487893,68.90757242535427,7.109108636338572,21.967308593679455,Rice,16.39,Wheat
94.54887667600005,49.315331591910265,23.04952742591044,34.08789721678913,60.309418764899014,6.710707506960226,286.92801884819727,Wheat,0.34,Maize
20.317204594537113,32.74848964400182,32.0692530320792,14.852136490613567,58.747116505364765,6.753370633586015,46.27583497640893,Maize,0.34,Mustard
23.108974062251548,72.40853005692097,22.771539246075076,29.981452631358138,66.81037219359538,6.1866990861140465,59.56989549007338,Wheat,0.24,MungBean
24.195583037825635,35.2999230530347,32.0366853517489,16.766717943231377,68.19315968648417,6.779347257290905,47.302186842605686,Wheat,1.0,Mustard
84.51451705848336,54.52122889116913,21.60577109595075,33.761973087195564,65.43586265430991,6.5397490787053325,295.74080565120306,Wheat,0.64,Maize
25.27862983503836,73.37757651283484,15.97602809618952,28.88706950820486,56.58214636995068,6.3130191997053915,75.51026210301549,Wheat,0.89,MungBean
29.769346071254898,30.648618111883064,86.47294569583143,12.744478560221847,51.50226476389891,7.24753951725487,19.8849000218241,Millet,0.68,Chickpea
86.20549445213868,40.736486018622685,22.46275801446671,33.38908776563926,62.28950215491585,6.381027155755169,223.32966224406323,Wheat,0.6,Maize
81.89427770970823,58.88966802951031,26.627918170299328,18.639115607306522,62.73498130456138,6.658942675879121,43.90899133375115,Rice,0.48,Wheat
27.91744795526187,65.38015017415586,17.76993473167333,25.152424405395816,58.90498566669764,5.908853887519059,72.53318487418369,Wheat,0.15,PigeonPeas
108.84270792933034,59.84292636393124,36.08077220172906,11.501821262252124,64.60091384883364,6.886280244814978,12.075068522578931,MungBean,8.06,Wheat
101.3700701206265,60.54977010635699,24.36774669246173,14.569834709938982,66.55235276079922,6.155149089888099,33.22608867097088,MungBean,0.88,Wheat
37.966999592628454,21.80000264342889,22.988815610669725,18.045935031974295,55.63108440732238,6.971391748512817,21.792524704193013,Maize,0.12,Mustard
26.987246526842206,60.6966825515598,17.566225796487622,25.101629572615764,59.61420172010142,6.025059109774641,80.07291718702552,Wheat,5.73,PigeonPeas
77.23189131516457,52.705423643174946,46.19242171882616,31.981994569102554,88.30851060979845,6.280424026765404,292.18340855248516,Rice,1.8,Sugarcane
80.34602064592781,45.6327425466875,34.12123594707464,34.82494394410978,76.61508284247603,6.572896036486979,247.86907562228828,Rice,0.75,Maize
90.44990040103075,44.07804347679317,24.692681138559845,19.31941144665028,62.499633680821944,6.396527145925585,18.01747779602671,Rice,0.83,Wheat
28.8029991124507,42.20292025070809,85.79138080773734,10.911086365038182,44.77543238320188,7.133019882509181,22.44593925101932,Maize,1.0,Chickpea
17.195728985856235,37.303239817617566,78.79936651440877,13.95707109079382,51.33802215316969,7.488763757606245,10.925521618092713,Maize,0.53,Chickpea
22.34795206559985,29.086312212779738,31.886877125213132,11.076913579415624,64.62489990088505,6.074424805648424,18.78527237588583,Maize,0.38,Mustard
27.543039626545387,37.27251504713181,72.82640082834021,14.94173220124016,56.49997786442568,7.295289660418519,24.454414956978464,Maize,0.48,Chickpea
88.4138779482027,48.34836681336002,45.581261104054946,34.75526769641534,82.9417910065303,5.680185270354455,292.5251432441299,Wheat,0.12,Rice
83.94308496789694,42.28317991347215,27.681612375774687,32.70924647748372,60.455121221104655,6.329281637609497,294.3425536490306,Wheat,0.18,Maize
31.22589933238114,65.57608319783046,23.401859000248756,27.228592339759707,69.73958133178365,5.858454504248142,52.56612058431839,Wheat,0.35,MungBean
34.56870201850503,77.28808989429902,18.794869343454096,25.49762893662349,54.96383406489777,6.015819320663856,83.76745323387337,Rice,1.17,PigeonPeas
81.34189097708422,54.12804702762816,49.20534151109797,31.126289543678695,81.57434774179468,7.990952516379143,237.66227440355732,Wheat,0.15,Sugarcane
93.16804865779112,47.27893319410812,30.386568149539237,32.22591021104436,70.4057317903092,7.433194447330518,247.5320511056257,Rice,0.95,Maize
92.2877086724602,52.147350085651695,25.491674351258578,12.16539573083092,64.66738161256382,7.045044764842607,14.452451108372536,Rice,1.11,Wheat
32.10684726797424,33.10997241271543,35.2909191707714,11.921895413970452,67.00666782578088,6.2824662515386205,12.14318054949036,Maize,0.76,Mustard
23.12569460787664,27.105027630088657,31.171730813665683,14.757736909932444,68.20072661262819,6.431100376603252,29.440739855804846,Maize,0.92,Mustard
25.63505075468,62.53513937840036,15.280335295324484,26.913353686095085,51.5211601069721,6.290483010634954,75.50067078960029,Wheat,0.19,PigeonPeas
79.30195908421217,49.7469573723285,56.621958808697975,31.15973410702817,74.7036379983864,6.30760033448451,248.51922701477076,Rice,1.65,Sugarcane
87.21228143522062,47.40255868442701,28.132021507150004,32.847234753770266,70.20960023218171,6.396039781268904,299.97659250343725,Wheat,0.87,Maize
79.97827097547462,46.580476453778616,33.989365153464064,32.933410143104844,72.79882412885962,6.817280517108964,292.7619233295459,Wheat,0.64,Maize
39.43837945379032,23.465004988226728,22.52480303944594,16.407559116377715,61.39179922739919,6.068144340360132,41.73012841361283,Wheat,0.86,Mustard
27.358395099720834,27.277739750277814,25.030876398156575,12.671149144412855,64.85960807597776,6.950186808386725,26.83986598743224,Maize,0.32,Mustard
28.11058366655527,61.01133393795189,22.04755678165116,25.757965404806022,56.98434494191008,6.006966936209233,93.33120601103681,Rice,0.13,MungBean
87.97732190716394,48.16309619833443,35.16484047833047,28.939561688940874,78.23336861987447,6.019172263429489,204.18522330178598,Wheat,1.53,Maize
31.49496483241483,64.79169711235588,20.941045553683743,29.20723440333326,60.62394565233866,6.091423095305885,95.14749598364668,Wheat,13.96,MungBean
87.43534979382287,59.08794686449099,28.721698167233548,11.801222265539257,76.33903026623102,6.846428389112342,25.71489223186852,Rice,0.35,Wheat
27.734706081174565,66.69175524082263,22.1218156944211,28.239116074213207,54.76557595157914,6.396291392020424,82.60169565825113,Rice,0.12,MungBean
86.10536930931337,55.87245468554681,38.66760733524768,17.916036340030267,66.14645234888208,6.789528262493245,24.191735564000908,Rice,0.38,Wheat
18.339869366975467,38.621665139143204,72.21024154273252,15.931735847838397,56.17250689022419,7.965456756418669,26.8385216572141,Millet,0.2,Chickpea
81.87493375477179,48.415193820146534,51.647494957600884,30.497774064678445,78.72697025574571,6.630746004343424,289.67052561386595,Maize,0.88,Rice
25.62440708757925,75.39268443623762,20.23372560518115,29.055871644658346,64.05104128388271,5.7781514938008405,65.36069157998799,Wheat,0.78,MungBean
80.28313442516622,58.322625324752316,55.001999514006116,32.42226333847798,89.58786339590674,5.592841074352691,213.62740854080008,Wheat,0.26,Rice
28.239164906731386,65.13085309794805,18.603273857347443,29.603694281512166,53.48819767550902,6.462251032342037,76.78023963549415,Wheat,0.96,MungBean
31.083786332894736,36.22184874814181,25.750668450996688,10.220676800575365,64.55390698266164,6.198018601616669,30.35106180565444,Maize,0.47,Mustard
82.04780693621001,52.11370268096655,22.973622402268067,17.264940781448892,67.73867983885332,7.333099376688049,15.892917068768408,Maize,0.77,Wheat
29.43769350460814,73.38517102465677,17.03909792245975,26.381796357432652,53.707354564959665,5.694405237214444,93.68713307009382,Rice,1.63,MungBean
38.42921110694026,74.18271537812103,19.29302448995023,29.570281634578823,50.917188272392146,5.700951645040856,54.824189239654196,Wheat,0.29,MungBean
